ID,latitude,longitude,name,mean_checkin_time,review,category
10586,29.9208046,-90.1037097,Ashley Longshore Studio Gallery,16,Took forever for any sales rep to open the locked front door to allow us in. No one asked us if we wanted any help. We walked around the gallery for at least 20 min with a book I wanted to buy before I poked my head in their break room to ask if I could buy the book. There were at least 8 people working. Then I proceeded to ask questions about custom art and it was like pulling teeth to get any information. The artwork is AMAZING but the sales associates need to step up their game or they will miss another  $5k+ sale,Shopping
10627,29.95353,-90.06898,New York Camera,16,"I was in a pickle whilst on a shoot in New Orleans, I popped in to see Mark and he went out of his way and helped me recover 2 days of shooting off my memory cards, l can't speak highly enough of the service that I received, 5 stars don't do it justice!  Arron",Shopping
11696,29.9630317,-90.0438388,Markey's Bar,8,"Stopped in this gem after an awful experience next door.  Upon entering, the bar staff was extremely attentive and knowledgeable. I was surprised to see such a great beer selection on tap, and when my girlfriend ordered a bartender's choice"" she was given a fantastic margarita.   Our food was solid for bar food. We've certainly had worse and fewer times we've had better.  I'd recommend this dive to any family and friends""",Restaurants
13191,29.95512341,-90.06896961,Larry Flynt’s Hustler Club,3,This place is awful. A guy roams and checks to see if your phone is tilted in a direction that is not allowed and he is basically like a hallway monitor. The girls are a just average. The guy literally just came up to me just now and told me to keep my phone faced flat. As I was writing this review.  Edit: Actually just got kicked out taking a photo of the guy who was checking to see if I was taking a photo. Which I wasn't before but only because he falsely accused me the first time. They told me they would throw my girlfriend in jail. In summation this place is a mess. The bouncers actually suggested penthouse.,Nightlife
12101,29.9556758,-90.0652064,The Original Pierre Maspero's,12,"Excellent drink options and flavor-packed food paired with a mood-lit rustic ambiance make The Original Pierre Maspero's a great spot for dinner. I had the crab cakes and they were perfection--from the amount of crabmeat and size of each cake to the remoulade drizzled on top, they are savory and totally worth stopping in for. I ordered a French Onion Soup app and it was the best I've ever had. 5/5 stars, look forward to returning.",Restaurants
12199,29.9551321,-90.0729736,Tacreole Cafe,13,"Skipped 2 Ruby slippers and on our way to another when we stopped dead in our tracks.  I cannot say loud enough! THE BEST food we have had this far. Street corn fritters are top notch.  Fried green tomatoes taco, need more. Superb.  Go out of your way for this charming gem!",Restaurants
10403,29.944808,-90.0671418,LeMieux Galleries,11,"In 2011 we bought a huge painting done on fencing salvaged from Katrina. We had it shipped to our home in Florida. A few years later, the paint started to peel off. when I first contacted the owner, she was amenable to having the artist repair it. We had a plan worked out, whereby the owner requested that she and the artist stay in our home while the artist repaired the painting. I reluctantly agreed to that. This would mean a trip from my main residence to Florida, but I was willing to accommodate in order to get the painting repaired. By this time the paint had started to disappear, either flaking off or completely absorbing into the fencing. There was a short-lived alternative plan whereby the owner would pick up the painting on her way through Sarasota to or from Miami, take it back to New Orleans, and then ship it back to us. After a very long time of negotiations, she notified me that I would have to ship the painting (I have no idea how would I would go about that) to her and she would have the artist repair it, but I would have to pay for the artist to reapply the paint, which by now is disappearing. So if you do not want to buy a painting with disappearing paint that will cost you enormous amounts of frustration, inconvenience and money, stay away.",Shopping
11154,29.9642718,-90.0579143,Cafe Rose Nicaud,2,"Found this place because the place that we were trying to go with wad closed, and we were not disappointed. I got the breakfast sandwich with bacon on whole wheat which was delicious and my spouse had the biscuit sandwich. Both were easy on the stomach and the staff was friendly. Quaint little joint. Be mindful of your surroundings. And try the coffee !",Restaurants
12255,29.9483315,-90.0718664,Josephine Estelle,14,"This is probably my favorite brunch spot in New Orleans. The atmosphere was relaxed and very inviting. The food was to die for. The Shrimp and Grits will make your taste buds go crazy ,the absolute beat I've ever had. You must check this place out.",Restaurants
12863,29.967018,-90.07136,Bourbon & Bailey's BBQ,21,"So disappointed in our experience, after reading the reviews I had higher expectations.  You can order either a large or small portion, the large based on the description of the owner I'm assuming who was very courteous indicated it came with a variety of things available.  After we received our food it was half a slab of tough ribs with good flavor and soggy fries covered in a sweet and spicy BBQ gravy. No additional sides were available or offered and for the $30 paid for the meal definitely not worth the money since we couldn't eat most of it.   Could've been an off day for them but I definitely wouldn't go back.",Restaurants
11682,29.9363645,-90.1284741,Dunbar's Creole Cooking,8,"This is down home cookin' if you're looking for it! Great greasy fried chicken, good lunch plates and lots of locals. You'll get the feeling they all eat together everyday!  The place feels like it's been around for decades and is definitely mom and pop"" kinda place. Big portions so bring your appetite.""",Restaurants
13170,29.95705,-90.067284,Bourbon Street Blues Company,2,Really loud live music...but a much more subdued bar on the second floor where you can actually hold a conversation.,Nightlife
12056,29.95468043,-90.0689454,Felix's Restaurant & Oyster Bar,12,"Our plan was to judge for ourselves who had the best char grilled oysters: Felix's or Acme.  We showed up at about 4pm on a weekday and found a table right away.  The service was less than great, as were the oysters.  Earlier in our visit we had come by but there was a wait, the smell of garbage was so foul while waiting in line we lost our appetite.",Restaurants
13062,29.9586073,-90.0654568,Embers Bourbon House & Restaurant,23,"I'm late adding the review but I visited here in Feb of 2013 while on my honeymoon. My husband and I both ordered the alligator sausage and crawfish etouffe. I got a steak as well. The alligator was OK, nothing you write home about. The etouffe was mediocre. The steak was overcooked and tasteless. We spent a fortune for crap.  The following morning we found a wonderful little place for breakfast & when we mentioned or experience we were told this was the absolute worst place to eat on Bourbon Street. I don't know if it's gotten better or not but I'm not wasting more money to find out.",Restaurants
13336,29.9367036,-90.0775401,Evangeline II,12,"Loved this place! An awesome bar with awesome people. This was the first place we came when we landed in NOLA and they were so welcoming. The bartender made me 2 drinks I've never had before and they were yummy. A very friendly environment, no nonsense. We visited this bar several times during our 4 day stay in New Orleans and even chose to watch the SuperBowl game here.",Nightlife
13108,30.0267602,-89.9933138,Pizza Hut,23,"Ordered online. And pizza was ready upon arrival, 15 minutes later as ordered.  Lite sauce as specified.   The price was right and placing the online order was easy-peasy!!!!!  We were happy.   We were able to pull up, pick up the order and keep it moving.   Thanks to the manager that was helping to keep the flow moving!!!! Yay and yay!!!!   Happy. Happy. Joy. Joy.",Restaurants
10452,29.9705025,-90.0858469,Plush Appeal,12,"When you are riding in a Krewe for Mardi Gras, you must go to Plush Appeal for their many selections of what I like to call Bulk Beads."" Their prices can not be beat if your goal is to get as many beads as you possibly can for your ride. I usually buy my bulk beads here",Shopping
12301,29.96834551,-90.09990625,Twelve Mile Limit,14,"I have no idea what people are talking about. Yelp has done me wrong this time.  This is not a high end"" bar. Its a dive bar that supposedly makes good cocktails. Which I didn't experience either.   Theres nothing fancy about this place at all. A few bare bones high tables against the wall and an old pool table in front of a beat up juke box. When I asked for a Gimlet",Restaurants
11327,29.92332826,-90.08758053,Banh Mi Boys,4,"They're the besttttttttt!!!! Highly reccommend the oyster rockfeller fries. I'm pretty critical of crab rangoon, but Banh Mi Boys has a perfect dough to filling ratio.",Restaurants
12944,29.9551321,-90.0729736,Bésame,22,Delicious shrimp and Peruvian ceviche. The steak was perfectly cooked. Patatas bravas perfect. Causal ambiance. Good service. Will return.,Restaurants
12049,29.94068124,-90.07799272,Ck's Hot Shoppe,12,"Food is awesome, feels like being home. Met Chef Crispin. Very nice Filipino from Manila. Makes sure every table is satisfied. Strongly recommend for a taste of the Philippine Asian food.",Restaurants
10880,29.95304347,-90.0731175,New Orleans Silver and Gold,22,I have been dealing with Alex for almost a year and I must say it is a very secured place to sell your previous metals and diamonds. Great guy pays the best prices in town and won't rest till will make you happy.  Thank you Alex.,Shopping
13421,29.9607242,-90.0340021,Parleaux Beer Lab,17,"Are you tired of your basic citrusy IPA or whatever everyone else is brewing? How about trying something unique like a blood orange Gose or a grisette? Parleaux is the best beer in New Orleans. Yes, they'll have the hazy NEIPAs that are popular (I'm looking at you Foggy Glasses), but they'll also have things you just aren't gonna find anywhere else. (Peach farmhouse ale, this is your cue.) Seriously, they have great beer, a great atmosphere, and are a chance to try the experimental stuff larger breweries aren't gonna take a risk on.",Nightlife
10623,29.94258265,-90.13413795,MyEyeDr,16,"This place is highly overpriced with poor, even hostile service.  Frames here are marked up well above other shops and lenses are extremely expensive.  They took over two weeks to fill a prescription for new glasses, which is longer than anywhere I've ever experienced.  The eye exams are very quick, but perhaps too quick: my eyes had to be re-examined and one lens replaced because of blurred vision with those made to match the prescription.  Unfortunately, they are one of the only places left that takes my insurance.  I cannot recommend them.",Shopping
12393,29.94982892,-90.12780024,Boucherie,16,"We were visiting friends in New Orleans and they had been wanting to try this place. We were really excited after checking out the menu and reading the reviews. Wow, did we end up disappointed.   I'll started with the good: The food is good. It's interesting, unique and tasty. My blue cheese gnocchi was unlike anything I've ever had before. The mussels and the greens were also yummy.  The bad: We were seated at 8:30 for an 8pm reservation. What's the point of taking reservations if you can't honor them?  We were starving when sat down, and still very excited. But then things got worse. The service was slooooooowwwwww. The server paid us little attention, took forever to get our orders and drinks, and there was teeny tiny dribble of food coming out of the kitchen for the entire restaurant.   At 9:45, we'd had one round of drinks and appetizers served to us. Yeah, I don't think that's acceptable. It was after 10pm when we got our main dishes.  The portions on half of our dishes was SMALL for what we paid. Two in our party were still HUNGRY after leaving the restaurant. If I pay $30-$35 per person for dinner, I shouldn't still be hungry.  There was never one word of acknowledgement about the slow pace of food service, or any effort to provide some kind of complimentary dish while we waited. That's distasteful, to say the least.  I was bummed because this was our one fancier"" night out while we were in town. Maybe it's better during the week",Restaurants
13251,29.954849,-90.070994,The Davenport Lounge,6,"Rating based on atmosphere, music, drinks & service. Always look forward to listening to Jeremy Davenport, so amazing, but the last 2 visits was disappointing due to the fact that Jeremy & the band's breaks lasted longer than their 3-4 song sets.",Nightlife
11787,29.9806878,-90.0853985,Lola's,9,"I was not impressed. The bread was delicious, but that was about it.  The Seafood Paella was alright, small shrimp and only two mussels in the medium size. And the mussels were overcooked.  The grilled calamari tasted like rubber. I was really not expecting what came out. I have never seen calamari that looked like a big round cut up pancake. I was expecting small tendrils. I am not a calamari expert though.   The last thing we had was the lamb stew, which I have heard is really good. It tasted good, if not a little too salty. But it was not a stew, but more of a bowl full of chunks of slow cooked lamb with a carrot here and there.   I have been looking forward to trying this place for a while, but it was a disappointment. I will not be going back. It did have a great atmosphere though. Quite loud, but cozy.",Restaurants
10262,29.975829,-90.102318,Eyes on Canal,7,"Doctor Jackson is great. As her practice grows, she makes additions to her staff and it keeps the office running efficiently. Her prices are reasonable and the service is way above average. We are so glad we found Dr. Jackson and encourage everyone to Give her practice a try!",Shopping
11634,29.949427,-90.0627999,Messina's Seafood & Po-Boys,7,"This Messina's location is in the Riverwalk Shopping Center Food Court.  My friend was looking to have a Muffaletta and Messina's had them prominently displayed.  We ordered one to split as they are quite large.  I did not find anything about the sandwich to be appealing or delicious.  The bread was so dry it seemed at least a week old, and the olives had no taste.  The meats were dry and also lacking flavor.  For fifteen dollars I expected a lot better.  The fries were pretty good though, and the cashier was very friendly.    I suppose I shouldn't expect too much from a food court eatery anyway.",Restaurants
11438,30.0476955,-89.9632268,Chris' Cakes and Donuts,5,Donuts are okay at a reasonable price.  But not a lot of other option right nearby.,Restaurants
12198,30.0211493,-90.11207925,Subway,13,"This is a perfectly decent Subway, and a lifesaver if you are flying out of the New Orleans airport as it is basically the only moderately healthy food between I-10 eastbound and the airport.  Your choices are: gas station food, Wendy's, subway, or any number of crappy, overpriced fried dishes at the airport.  I stop here most Thursdays on my way out of town and the staff is quick and the sandwiches are what you'd expect from a Subway.  The staff is a little surly, but I don't particularly care so long as they make my sandwich quickly.  Thanks goodness this place exists, or I'd be stuck eating greasy fast food every week on the way to the airport.",Restaurants
11969,29.9559253,-90.0629624,Jackson Brewery,11,"I had a great experience here! The food is great, the atmosphere is warm, and the service was excellent! Leah was my bartender, and she was extremely peppy and attentive. She was a pleasure to talk to as well. Definitely coming back!",Restaurants
12520,29.9565245,-90.06274,Landry's Seafood House,17,Very good. Fast seating. Service was very good but it took awhile for our food to come out. Red beans and rice and crab cakes were amazing.,Restaurants
11802,29.9514706,-90.0729795,P & G Restaurant & Bar,9,"Take it from the Duke, best breakfast deal in the area. Get out of your hotel and eat where the hard working LA go for grub.  Clean, friendly staff.  True breakfast food for a great price.",Restaurants
10640,29.9314571,-90.0738739,Wicks Nola Candle Company,16,Such a cute little shop and a very friendly and informative shop owner. Love the local NOLA specific names like the one that references pot holes and water mains.   Lots of different scents to smell. I think I spent 45 min trying to smell them all and figure out which one I wanted. Very hard to pick just one.   Fun fact: you can bring back your used glass candle dish and they'll wash it out and you can refill it for a discount. Love that!!,Shopping
13503,29.95421808,-90.0650175,Kerry Irish Pub,22,"An excellent Guinness pour. The bartender took his time. The place is a little dingy, as it should be. Jukebox has classic rock. They have live music most nights, though I've never been. A fine selection  of whiskey as well.",Nightlife
12385,29.958496,-90.0652404,Yo Mama's Bar & Grill,15,Peanut butter bacon burger with jalapenos. Holy fucking fuck! Seriously one of the best things I have ever eaten in my whole life. Served alongside loaded baked potato and giant beer? This is how I wish to spend my last moments on Earth.,Restaurants
12598,29.92873544,-90.08419561,Commander's Palace,18,This was the first time we were able to secure a reservation at the sought after Commander's Palace and it was well worth the trip to NOLA! The atmosphere was lively-but not too loud. The team waiting on us was efficient and friendly. Two of us opted for the price fixe and two wanted to order a la carte-which is frowned upon by chefs due to inconsistent course timing for diners--but they allowed it. Between all of the food/drink- each and every item-except the angel food/lime curd dessert- was well above par. The crafted cocktails and wine pairings were excellent as well--but beware of the absinthe-it will literally have you seeing double!,Restaurants
13319,29.96403695,-90.05952276,The R Bar,10,"R bar is one of my favorite places anywhere.  The Inn rooms are cheap (check out their site) and special, and the Guiness tap is great.  Nice selection of beers, and the bar prices are reasonable.  Good jukebox and pool table.  One night a week you can get a haircut in a real barber's chair, or just chill in it any other night.  Make sure you look up.  Clean bathrooms.",Nightlife
11959,29.9407898,-90.1020423,Fam Bizz,11,"I live in broodmoor and one day I was in class getting ready for lunch and someone was like let's go to fam Bizz .. in my head I was like wtf kinda name is that but then I remembered what I was always told don't judge a book by its cover / name ... Walked up to a busy little spot  with a few tables inside and a bunch of people waiting on Togo tiff so I knew right then I was in the right place . They have it all on the menu , they even have yakamean on the menu until they sell out . Soul food at its finest",Restaurants
12976,29.96384898,-90.09466421,Los Catrachos,22,I can't believe it took me so long to try this place. It's truly a hidden gem. Service may not be the quickest but the food is so good that it doesn't even matter. I'd recommend ordering a Baleada (or 2 if you're hungry) and a Queso Fundido. Wash it down with a Malta and you're bound to have a great meal that only sets you back 12 bucks. Highly recommend this place!,Restaurants
10488,29.929252,-90.0769853,Mystic Blue Signs,13,"This place is one of a kind. All hand-painted, hand-drawn letters. They make custom signs here (the portfolio shows signs all over New Orleans), and there's also a TON of stuff in the front part of the shop, with small signs, prints, posters and other art/jewelry for sale. They also sometimes teach various lettering classes in the evenings.   I go here frequently and absolutely love it. For the record, I had to inquire about the one bad review, and Eve's side of the story is quite different. No need to get into details here, but I don't think it's fair that one person on an emotional internet tirade can have such an impact on a Yelp rating. So here's my two cents - five stars all the way.",Shopping
11843,29.9745298,-90.1064752,Banks Street Bar,10,"This bar has random hours. Its 1:15 am on a Thursday and front door locked, closed before 2 am? This happens alot here. Been here before on a friday when it was also closed at 1am. Whats the deal? And you cant play the jukebox if the blonde bartender doesnt want you to? Whats up with that? There are better bars in midcity that stay open late and you can play the jukebox whenever you want without bartender approval. And why should I need bartender approval for jukebox?! Isnt that for the customer?",Restaurants
11734,29.9550178,-90.0709905,The Ritz-Carlton Spa  New Orleans,8,"We've been here three times and on each visit Djorn has taken excellent care of us. (I may have said Better than family"" once.) This was definitely a great break after lots of walking and the new grey robes feel AMAZING. Make sure to check out the saltwater pool and hot tub",Restaurants
12911,29.97368236,-90.09020807,Parkway Bakery & Tavern,21,"Food of the Gods!  Food of the Poor Boys!  Geez, go over here and go get you some fried shrimp poorboys dressed--come on Mondays and get fried oysters too!  If I lived in New Orleans, I'd be 500 pounds because I'd be here so often eating this deliciousness!",Restaurants
13219,29.9686832,-90.0687461,Treme Hideaway,4,Such a place of black love!!  This place was is the spot to go and I went on a Sunday night. I heard Fri-Sunday are good days to go. They also sell food. The chargrilled oysters were delicious.,Nightlife
10146,29.9626918,-90.020897,Blucid Floral,4,All the feels in this quaint 9th Ward neighborhood florist. Stopped by to see if I could pick up a pre made arrangement however they had plenty of options to choose from to create your own beauty. Priced reasonably at $4/stem no matter the selection. I was able to create two small bouquets for less than $50 including gratuity.,Shopping
11534,29.958867,-90.0652891,Johnny White's Pub & Grill,6,"Great little bar right off Bourbon Street. Truthfully, we met one of their bartenders, Monica, at Boondock Saint next door the night before and followed her to this place where she works alternate nights. Fun little low-key place with plenty of regulars and locals.",Restaurants
11986,29.9551993,-90.0694577,Mr Ed's Oyster Bar & Fish House - Iberville,11,"We asked around for a great place that serves the best fried food, a doorman recommended this place so we tried it out. It didn't disappoint, we ordered the fish and chips with shrimp as well as a side of Cajun Gumbo, that was also very yummy and well seasoned. The waiters were all very friendly and attentive. Large restaurant you can definitely bring large dinner parties to this place, they also have TV's to watch some sports if that's your thing; do not get this place confused for a sports bar because it is far from that.",Restaurants
11369,29.9555202,-90.0828159,LSUHSC Cafeteria,4,"You can't beat the amount of food you get for the price.   I had the entrÃ©e special.  Catfish, macaroni,  potato salad, dinner roll, and fountain drink. $6.49 before tax.  Taste. The food is decent. Much better than traditional cafeteria food. There is some flavor but it borders on bland. However, the price makes up for that.  Just don't expect a 4 star dining experience.",Restaurants
12450,29.9682679,-90.0326531,PDR,16,"At the St Roch market. Went last week (Oct ,2015) . I had  a to die for"" shaved Brussels sprouts salad",Restaurants
13441,29.9627487,-90.0575261,The Rambler,18,"Best new spot on Frenchmen. Clean, great cocktails (frozen too), spacious, and a perfect mix of Frenchmen and dive bar vibes. Always make it a point to stop in here when on Frenchmen. Bartenders are attentive and knowledgeable and give great recommendations on the city in general. Good crowd. Just what Frenchmen needed.  Get the frozen Irish coffee!!",Nightlife
13002,29.9809082,-90.085038,Santa Fe,22,Had a business lunch with friends. Service was efficient and friendly. I ordered the pulled pork tamale and it was very good. Everything ordered at the table looked good as well. Good margaritas.,Restaurants
12811,29.94862362,-90.13125028,Mellow Mushroom,20,We have been coming here for a couple of years.. but the last three things at this location things have gotten progressively worse.. we came here this last week and was greeted and sat.. the waiter took our order for hummus and beer and pizza.. after a wait(I know how much it takes being here before) we got our pizza and beer but no hummus.. had to ask for napkins.. then I asked for a to go beer(I love New Orleans) but after a 10 minute wait no beer.. at least they didn't charge us for it..so we left.. and we won't be back sadly.. we used to love this place but we will take our business elsewhere,Restaurants
10659,29.9640813,-90.0574714,Palace Market,17,"I love this little market. I always make a point to stop by when I'm on Frenchman and bring my visitors to catch some truly local goods. There is something for everyone from shirts, to jewelry, art in many different forms, and even beauty products. The space is set up slightly different every time but always has a cute seating area (which is such a reprieve after walking from downtown). The majority of the time I can count on seeing my favorite vendors ( the glitter guy, guitar string jewelry, grapefruit lavender hand cream & brass/antique lamps) but I'm always pleasantly surprised with the new and different vendors.",Shopping
11794,29.94657,-90.06813,Meril,9,Showed up at 7:30 for an 8:30 reservation and planned on spending 1 hour at the bar.  Spent 1.5 hours and they were 30 minutes late seating us.  Come on!  I made a reservation.  Do not count on their reservation system!,Restaurants
12511,29.952974,-90.0708016,Hobnobber's Variety Bar & Restaurant,17,"Love this bar... The staff always makes you feel at home no matter whwre you are from...It is mostly service industry people but all are welcome . Leah makes this place ..she has your back , knows what you drink ALWAYS and is always on point .",Restaurants
10186,29.9406,-90.1042,CVS Pharmacy,5,"This particular location of CVS is right on the corner of Napoleon and South Claiborne, near Ochsner Baptist Hospital.  Products: What you might typically find at any of these big box pharmacy chains---OTC medicines, Rx medicines, beauty products, supplements, photography accessories, snacks, etc. There are usually well-stocked, and their prices not unreasonable. 3 stars  Service: The management has definitely imparted the importance of the greeting when a customer enters the establishment. There's at least one cashier working at any time, but sometimes 2 during busier times, a security guard is almost always present, some pharmacy staff in the back, and they have doc-in-a-box"" service available for those requiring quick",Shopping
11147,29.935103,-90.108523,Blaze Pizza,2,"I've been to places with similar concepts like PieFive, but Blaze Pizza blows them out of the water. Fresh ingredients, speed, and plentiful parking options (including a lot behind the building) make Blaze an ideal stop for lunch or dinner.  Despite all the great things Blaze has to offer that I mentioned above, the best part about Blaze is that the customer service is off the chain. It's more than just grabbing a pizza - employees are happy to see you when you come through the door, and are invested in having great interactions with customers.  This particular visit my pizza was made by Niqua - she was friendly, receptive to my needs, and did an awesome job in building my pizza.  Overall Blaze is a place I would highly recommend for anyone looking for fresh ingredients, great people, and good value!",Restaurants
10608,29.9788659,-90.096484,Home Malone,16,"Looking for a locally owned shop that sells locally made products? Then Home Malone is the place! I love this shop so much and the owner Kristin is simply awesome! Home Malone sells a variety of local art, jewelry, pottery, baby outfits, soaps, candles, and knick knacks to decorate your home or office.  There is such a cool vibe in the shop and even though it's small there are so many cool things to look at and pick from. I find something new every time I go, and am constantly amazed at the variety of products offered.  Just a heads up that most of the merchandise is NOLA"" themed",Shopping
12191,29.9208686,-90.0997285,Rivista,13,"This place is a gem and I highly recommend it.  I had read some really positive comments about it on Twitter, so I decided to try it today and I was not disappointed.  It's a bakery-coffee shop that also has a great lunch menu.  The food is expertly prepared and extremely creative.  They seem to specialize in pastries with interesting combinations of ingredients, for example today I had a savory tart with wild mushrooms and cheese, and there were tomato tarts and also one with beets that looked yummy. The mushroom tart I ate today was rich, buttery, and delicious. Of course, it's a bakery so they also have sweet baked things that looked very good.  They have sandwiches and salads that are just as creative as the baked goods:  this week they have a salad special with octopus and kale that looks so good from the photo they posted on Twitter and Facebook, it's haunting me and I might have to go back and try it for lunch tomorrow.  They also make their own bagels, which is super exciting for this born-and-raised-New Yorker. Everything is made fresh every day, I was told by the friendly, helpful man who waited on me at the counter.  The place itself has a nice, clean, modern decor. It's a long, narrow space with the pastry counter-cash register towards the back, and about six or seven small tables running down the length of the room, with chairs and a comfortable bench with pillows. I didn't stay long today, but it looks like the type of place you could go hang out and drink coffee for a while, or go have lunch with a friend.    I don't even live Uptown, but I hope to become a regular at this place!  Revised on 9/9/2013 to add:  I have been back here a few times, and I can now report that they have some of the best espresso drinks in the city!  Super yummy lattes.",Restaurants
12799,29.9570129,-90.0778066,Handsome Willy's Bar & Cafe,20,"Looking for a bar that's conveniently close to a hospital emergency room (incase someone trips and falls of course)? Handsome Willy's got you covered.   Great patio, strong drinks, and good atmosphere. Try the Strong Island.",Restaurants
11930,29.9605088,-90.115896,Ye Olde College Inn,10,"we met up with some friends and were going to see a show at the Rock & Bowl. We went to Ye Olde College Inn, as we had read great reviews. Not so much....I don't know if we were there on a bad night, but it was a subpar meal at best. For starters I ordered the onion rings and our friends got salads. The onion rings were the best part of the meal- perfectly fried and stacked in a fun tower. The salads were average. I tried the shrimp remoulade and fried green tomato po boy, which was good, but not great. I didn't remember to ask for it dressed and it wasn't offered, so maybe that would have helped. My husband got the veal cutlet, which didn't impress him much, either.  My friends ordered a side of fries that was so cold and undercooked that we had to ask for them to be replaced.",Restaurants
13029,29.955379,-90.068882,Willie's Chicken Shack,22,We ordered the buffalo chicken wings. The buffalo sauce was really good but the wings were so over cooked and dry. They were the worst wings I ever had. Probably will never go back. For such a good location in N.O I expected better.,Restaurants
10197,29.93003,-90.07641,Goorin Bros,5,"The assortment of hats here are fantastic, and beautifully crafted. They have a great selection of accessories for any hat. The shop itself is pretty fascinating, along with its team. They have a punch card system, and have great events. Even if you're not in the market for a hat, it's definitely worth stopping in and trying some out. We couldn't resist, and my husband and I left looking fancy in our new hats.",Shopping
12931,29.9411307,-90.1234573,The Dough Bowl,21,"I spent my college years at Tulane and grew up in NY and I've gotta be honest. This is damn good pizza, especially if you rebake it. The crust is thin and crunchy, they spin their own dough, the sauce is ok but they toast the cheese perfectly.  Plus the slices are deliciously huge and foldable. Definitely a fan.",Restaurants
12327,29.9570767,-90.10049,Golden Gate Bistro,15,"If you blink, you'll pass it up. Hidden gem that has really great food. Friendly service. Great backstory to the family. Highly recommend the sausages. Blood sausage and Colombian chorizo are delicious. Unfortunately, we tore into our food with little thought to taking pics.",Restaurants
10293,29.92096674,-90.09672364,Warby Parker,7,"A lot of choices, the staff gives you plenty of time to wander around and try on as many frames as you wish without feeling like you are bothering them. Once you are ready, they fill out the order form on an iPad and you receive your prescription glasses 1 week later... for about $100!  Can't beat that!",Shopping
10766,29.9395656,-90.0747862,Heirloom Furnishings,20,"A stunning array of vintage/antique furniture, pillows, knick knacks and art! I just stopped in for the first time yesterday to see if there might possibly be a couch that I adored and could afford (a rare thing, unfortunately. Damn my expensive taste!)   I thought I'd just take a minute while my friend (wo)manned the Uhaul but of course I found myself lost in the loveliness. I set my eyes on my new couch immediately and was amazed by the price tag. Still, I couldn't help myself but keep looking around, taking in all the fabulosity. I wish I knew more about antiques so I could tell you that yes, they have Queen Anne chairs (this much, I know), but I could also tell you about the carved wooden bed, or the elaborate fainting couch or the rose velvet lounge that I plan on going back and getting if it's still there (they do layaway, if you don't want to take the risk).  The best part? Turns out the couch I had picked due to its almost perfect condition was also on sale for 20% off! Staff is incredibly nice and helpful, too. Looking forward to returning and updating this review!",Shopping
10400,29.9302353,-90.075999,Grandmother's Buttons,11,"This is a cute little shop with a little bit of everything. The name is quite appropriate because you do feel as if you are looking through your grandmother's old collectibles.  Grandmother's Buttons has a nice mix of everything from jewelry and house decor to Christmas decorations and clothes. This place is a few steps above your typical thrift store. On the day I was here, I found a pair of earrings that were perfect for a coworkers birthday and she just loved them. This is a nice spot to check out if you are looking for something a little different and unique or if you are looking for a gift for someone special.",Shopping
10122,29.9585616,-90.0613141,Langford Market,3,"Definitely different from the hundreds of other stores selling touristy dresses. A bunch of us girls came in after seeing a dollar sale"" sign",Shopping
13255,29.9586932,-90.0653968,Voodoo Blues,6,"Souvenir shops on Bourbon Street are a dime a dozen.  Why I never found the need to buy trinkets to spark memories, many do and this place is as good as the next.  Pricey, but some unique stuff.",Nightlife
10202,29.9592902,-90.0639293,Java House Imports,5,"If you are looking for unique treasures to bring home (for yourself or a loved one), stop by Java House Imports.  You'll be sure to find something.  The prices of the items range from inexpensive to high-end.  If you go in with a set price you want to spend, you'll be happy to know you will leave the store satisfied with your purchase and the price you paid!",Shopping
10835,29.9510658,-90.0715323,Skip N' Whistle,21,"If I could give no stars I would. Ordered a sweatshirt for a Xmas gift on 12/7 thinking that's plenty of time to receive before Xmas. Received an email on 12/16 indicating that a USPS shipping label was created and the label number provided. I set up a shipping alert with USPS.com for tracking status and continued to check for several days but no information was available. On 12/23 I received an email from USPS saying that the package had now been received at their facility and on its way. Obviously it's going to be too late for Xmas delivery. So basically the package sat at their office for 8 days ready to go before being given to USPS. Several emails to Skip n Whistle went unanswered. They also never answer their phone and the mailbox is constantly full. CRICKETS over there! I'd like to return the order for a refund since I had to buy a replacement gift for the person this was for but I see they don't offer refunds unless the item is defective. Horrible customer service, horrible return policy. I don't recommend this retailer and I will never buy from them again. If you don't take care of your customer, someone else will.",Shopping
12294,29.94538,-90.03999,Tapeh’s Water Ice,14,"The Owner Derrick is awesome. He is very professional and informative. Keshawn was very kind . Beautiful Black Own Business. Everyone was very kind . The Water Ice was so good . It was very tasty. So many flavors to choose from. My Husband , Son and I enjoyed our date .",Restaurants
11439,29.9419873,-90.0660822,Corporation Bar & Grill,5,Don't let the outside fool you! The food is amazing. It's weird in that you walk to the back to order then find a seat and they bring it to you. Food is perfect Cajun!,Restaurants
11733,29.9528206,-90.0697346,The Pearl Restaurant and Oyster Bar,8,"Been open since the 20's, Nice old timey atmosphere. The food is good, not great but good.",Restaurants
11695,29.96377068,-90.0529843,Louise,8,"I am so happy this gem is in the neighborhood! Each time I go in, I am amazed at how I can't decide what I want to eat because everything sounds so good. The burrata caprese is out of this world! One day I hope to wake up early enough to try breakfast too.",Restaurants
13432,29.9505245,-90.0680527,Chucks,18,OMG...STRONG ASS DRINKS!!! Definitely the spot you come to if you had a bad day.  Also can be the spot you come to before you go to the club if your downtown. When I tell you get you right.... Yeah I'm right lol,Nightlife
